date,asset,is_halted,is_limit_locked,is_st
2023-03-10,AST022,False,False,False
2023-03-10,AST023,False,False,False
2023-03-10,AST024,False,False,False
2023-03-10,AST025,False,False,False
2023-03-10,AST026,False,False,False
2023-03-10,AST027,False,False,False
2023-03-10,AST028,False,False,False
2023-03-10,AST029,False,False,False
2023-03-10,AST030,False,False,False
2023-03-10,AST031,False,False,False
2023-03-10,AST032,False,False,False
2023-03-10,AST033,False,False,False
2023-03-10,AST034,False,False,False
2023-03-10,AST035,False,False,False
2023-03-10,AST036,False,False,False
2023-03-10,AST037,False,False,False
2023-03-10,AST038,False,False,False
2023-03-10,AST039,False,False,False
2023-03-10,AST040,False,False,False
2023-03-10,AST041,False,False,False
2023-03-10,AST042,False,False,False
2023-03-10,AST043,False,False,False
2023-03-10,AST044,False,False,False
2023-03-10,AST045,False,False,False
2023-03-10,AST046,False,False,False
2023-03-10,AST047,False,False,False
2023-03-10,AST048,False,False,False
2023-03-10,AST049,False,False,False
2023-03-10,AST050,False,False,False
2023-03-10,AST051,False,False,False
2023-03-10,AST052,False,False,False
2023-03-10,AST053,False,False,False
2023-03-10,AST054,False,False,False
2023-03-10,AST055,False,False,False
2023-03-10,AST056,False,False,False
2023-03-10,AST057,False,False,False
2023-03-10,AST058,False,False,False
2023-03-10,AST059,False,False,False
2023-03-13,AST000,False,False,False
2023-03-13,AST001,False,False,False
2023-03-13,AST002,False,False,False
2023-03-13,AST003,False,False,False
2023-03-13,AST004,False,False,False
2023-03-13,AST005,False,False,False
2023-03-13,AST006,False,False,False
2023-03-13,AST007,False,False,False
2023-03-13,AST008,False,False,False
2023-03-13,AST009,False,False,False
2023-03-13,AST010,False,False,False
2023-03-13,AST011,False,False,False
2023-03-13,AST012,False,False,False
2023-03-13,AST013,False,False,False
2023-03-13,AST014,False,False,False
2023-03-13,AST015,False,False,False
2023-03-13,AST016,False,False,False
2023-03-13,AST017,False,False,False
2023-03-13,AST018,False,False,False
2023-03-13,AST019,False,False,False
2023-03-13,AST020,False,False,False
2023-03-13,AST021,False,False,False
2023-03-13,AST022,False,False,False
2023-03-13,AST023,False,False,False
2023-03-13,AST024,False,False,False
2023-03-13,AST025,False,False,False
2023-03-13,AST026,False,False,False
2023-03-13,AST027,False,False,False
2023-03-13,AST028,False,False,False
2023-03-13,AST029,False,False,False
2023-03-13,AST030,False,False,False
2023-03-13,AST031,False,False,False
2023-03-13,AST032,False,False,False
2023-03-13,AST033,False,False,False
2023-03-13,AST034,False,False,False
2023-03-13,AST035,False,False,False
2023-03-13,AST036,False,False,False
2023-03-13,AST037,False,False,False
2023-03-13,AST038,False,False,False
2023-03-13,AST039,False,False,False
2023-03-13,AST040,False,False,False
2023-03-13,AST041,False,False,False
2023-03-13,AST042,False,False,False
2023-03-13,AST043,False,False,False
2023-03-13,AST044,False,False,False
2023-03-13,AST045,False,False,False
2023-03-13,AST046,False,False,False
2023-03-13,AST047,False,False,False
2023-03-13,AST048,False,False,False
2023-03-13,AST049,False,False,False
2023-03-13,AST050,False,False,False
2023-03-13,AST051,False,False,False
2023-03-13,AST052,False,False,False
2023-03-13,AST053,False,False,False
2023-03-13,AST054,False,False,False
2023-03-13,AST055,False,False,False
2023-03-13,AST056,False,False,False
2023-03-13,AST057,False,False,False
2023-03-13,AST058,False,False,False
2023-03-13,AST059,False,False,False
2023-03-14,AST000,False,False,False
2023-03-14,AST001,False,False,False
2023-03-14,AST002,False,False,False
2023-03-14,AST003,False,False,False
2023-03-14,AST004,False,False,False
2023-03-14,AST005,False,False,False
2023-03-14,AST006,False,False,False
2023-03-14,AST007,False,False,False
2023-03-14,AST008,False,False,False
2023-03-14,AST009,False,False,False
2023-03-14,AST010,False,False,False
2023-03-14,AST011,False,False,False
2023-03-14,AST012,False,False,False
2023-03-14,AST013,False,False,False
2023-03-14,AST014,False,False,False
2023-03-14,AST015,False,False,False
2023-03-14,AST016,False,False,False
2023-03-14,AST017,False,False,False
2023-03-14,AST018,False,False,False
2023-03-14,AST019,False,False,False
2023-03-14,AST020,False,False,False
2023-03-14,AST021,False,False,False
2023-03-14,AST022,False,False,False
2023-03-14,AST023,False,False,False
2023-03-14,AST024,False,False,False
2023-03-14,AST025,False,False,False
2023-03-14,AST026,False,False,False
2023-03-14,AST027,False,False,False
2023-03-14,AST028,False,False,False
2023-03-14,AST029,False,False,False
2023-03-14,AST030,False,False,False
2023-03-14,AST031,False,False,False
2023-03-14,AST032,False,False,False
2023-03-14,AST033,False,False,False
2023-03-14,AST034,False,False,False
2023-03-14,AST035,False,False,False
2023-03-14,AST036,False,False,False
2023-03-14,AST037,False,False,False
2023-03-14,AST038,False,False,False
2023-03-14,AST039,False,False,False
2023-03-14,AST040,False,False,False
2023-03-14,AST041,False,False,False
2023-03-14,AST042,False,False,False
2023-03-14,AST043,False,False,False
2023-03-14,AST044,False,False,False
2023-03-14,AST045,False,False,False
2023-03-14,AST046,False,False,False
2023-03-14,AST047,False,False,False
2023-03-14,AST048,False,False,False
2023-03-14,AST049,False,False,False
2023-03-14,AST050,False,False,False
2023-03-14,AST051,False,False,False
2023-03-14,AST052,False,False,False
2023-03-14,AST053,False,False,False
2023-03-14,AST054,False,False,False
2023-03-14,AST055,False,False,False
2023-03-14,AST056,False,False,False
2023-03-14,AST057,False,False,False
2023-03-14,AST058,False,False,False
2023-03-14,AST059,False,False,False
2023-03-15,AST000,False,False,False
2023-03-15,AST001,False,False,False
2023-03-15,AST002,False,False,False
2023-03-15,AST003,False,False,False
2023-03-15,AST004,False,False,False
2023-03-15,AST005,False,False,False
2023-03-15,AST006,False,False,False
2023-03-15,AST007,False,False,False
2023-03-15,AST008,False,False,False
2023-03-15,AST009,False,False,False
2023-03-15,AST010,False,False,False
2023-03-15,AST011,False,False,False
2023-03-15,AST012,False,False,False
2023-03-15,AST013,False,False,False
2023-03-15,AST014,False,False,False
2023-03-15,AST015,False,False,False
2023-03-15,AST016,False,False,False
2023-03-15,AST017,False,False,False
2023-03-15,AST018,False,False,False
2023-03-15,AST019,False,False,False
2023-03-15,AST020,False,False,False
2023-03-15,AST021,False,False,False
2023-03-15,AST022,False,False,False
2023-03-15,AST023,False,False,False
2023-03-15,AST024,False,False,False
2023-03-15,AST025,False,False,False
2023-03-15,AST026,False,False,False
2023-03-15,AST027,False,False,False
2023-03-15,AST028,False,False,False
2023-03-15,AST029,False,False,False
2023-03-15,AST030,False,False,False
2023-03-15,AST031,False,False,False
2023-03-15,AST032,False,False,False
2023-03-15,AST033,False,False,False
2023-03-15,AST034,False,False,False
2023-03-15,AST035,False,False,False
2023-03-15,AST036,False,False,False
2023-03-15,AST037,False,False,False
2023-03-15,AST038,False,False,False
2023-03-15,AST039,False,False,False
2023-03-15,AST040,False,False,False
2023-03-15,AST041,False,False,False
2023-03-15,AST042,False,False,False
2023-03-15,AST043,False,False,False
2023-03-15,AST044,False,False,False
2023-03-15,AST045,False,False,False
2023-03-15,AST046,False,False,False
2023-03-15,AST047,False,False,False
2023-03-15,AST048,False,False,False
2023-03-15,AST049,False,False,False
2023-03-15,AST050,False,False,False
2023-03-15,AST051,False,False,False
2023-03-15,AST052,False,False,False
2023-03-15,AST053,False,False,False
2023-03-15,AST054,False,False,False
2023-03-15,AST055,False,False,False
2023-03-15,AST056,False,False,False
2023-03-15,AST057,False,False,False
2023-03-15,AST058,False,False,False
2023-03-15,AST059,False,False,False
2023-03-16,AST000,False,False,False
2023-03-16,AST001,False,False,False
2023-03-16,AST002,False,False,False
2023-03-16,AST003,False,False,False
2023-03-16,AST004,False,False,False
2023-03-16,AST005,False,False,False
2023-03-16,AST006,False,False,False
2023-03-16,AST007,False,False,False
2023-03-16,AST008,False,False,False
2023-03-16,AST009,False,False,False
2023-03-16,AST010,False,False,False
2023-03-16,AST011,False,False,False
2023-03-16,AST012,False,False,False
2023-03-16,AST013,False,False,False
2023-03-16,AST014,False,False,False
2023-03-16,AST015,False,False,False
2023-03-16,AST016,False,False,False
2023-03-16,AST017,False,False,False
2023-03-16,AST018,False,False,False
2023-03-16,AST019,False,False,False
2023-03-16,AST020,False,False,False
2023-03-16,AST021,False,False,False
2023-03-16,AST022,False,False,False
2023-03-16,AST023,False,False,False
2023-03-16,AST024,False,False,False
2023-03-16,AST025,False,False,False
2023-03-16,AST026,False,False,False
2023-03-16,AST027,False,False,False
2023-03-16,AST028,False,False,False
2023-03-16,AST029,False,False,False
2023-03-16,AST030,False,False,False
2023-03-16,AST031,False,False,False
2023-03-16,AST032,False,False,False
2023-03-16,AST033,False,False,False
2023-03-16,AST034,False,False,False
2023-03-16,AST035,False,False,False
2023-03-16,AST036,False,False,False
2023-03-16,AST037,False,False,False
2023-03-16,AST038,False,False,False
2023-03-16,AST039,False,False,False
2023-03-16,AST040,False,False,False
2023-03-16,AST041,False,False,False
2023-03-16,AST042,False,False,False
2023-03-16,AST043,False,False,False
2023-03-16,AST044,False,False,False
2023-03-16,AST045,False,False,False
2023-03-16,AST046,False,False,False
2023-03-16,AST047,False,False,False
2023-03-16,AST048,False,False,False
2023-03-16,AST049,False,False,False
2023-03-16,AST050,False,False,False
2023-03-16,AST051,False,False,False
2023-03-16,AST052,False,False,False
2023-03-16,AST053,False,False,False
2023-03-16,AST054,False,False,False
2023-03-16,AST055,False,False,False
2023-03-16,AST056,False,False,False
2023-03-16,AST057,False,False,False
2023-03-16,AST058,False,False,False
2023-03-16,AST059,False,False,False
2023-03-17,AST000,False,False,False
2023-03-17,AST001,False,False,False
2023-03-17,AST002,False,False,False
2023-03-17,AST003,False,False,False
2023-03-17,AST004,False,False,False
2023-03-17,AST005,False,False,False
2023-03-17,AST006,False,False,False
2023-03-17,AST007,False,False,False
2023-03-17,AST008,False,False,False
2023-03-17,AST009,False,False,False
2023-03-17,AST010,False,False,False
2023-03-17,AST011,False,False,False
2023-03-17,AST012,False,False,False
2023-03-17,AST013,False,False,False
2023-03-17,AST014,False,False,False
2023-03-17,AST015,False,False,False
2023-03-17,AST016,False,False,False
2023-03-17,AST017,False,False,False
2023-03-17,AST018,False,False,False
2023-03-17,AST019,False,False,False
2023-03-17,AST020,False,False,False
2023-03-17,AST021,False,False,False
2023-03-17,AST022,False,False,False
2023-03-17,AST023,False,False,False
2023-03-17,AST024,False,False,False
2023-03-17,AST025,False,False,False
2023-03-17,AST026,False,False,False
2023-03-17,AST027,False,False,False
2023-03-17,AST028,False,False,False
2023-03-17,AST029,False,False,False
2023-03-17,AST030,False,False,False
2023-03-17,AST031,False,False,False
2023-03-17,AST032,False,False,False
2023-03-17,AST033,False,False,False
2023-03-17,AST034,False,False,False
2023-03-17,AST035,False,False,False
2023-03-17,AST036,False,False,False
2023-03-17,AST037,False,False,False
2023-03-17,AST038,False,False,False
2023-03-17,AST039,False,False,False
2023-03-17,AST040,False,False,False
2023-03-17,AST041,False,False,False
2023-03-17,AST042,False,False,False
2023-03-17,AST043,False,False,False
2023-03-17,AST044,False,False,False
2023-03-17,AST045,False,False,False
2023-03-17,AST046,False,False,False
2023-03-17,AST047,False,False,False
2023-03-17,AST048,False,False,False
2023-03-17,AST049,False,False,False
2023-03-17,AST050,False,False,False
2023-03-17,AST051,False,False,False
2023-03-17,AST052,False,False,False
2023-03-17,AST053,False,False,False
2023-03-17,AST054,False,False,False
2023-03-17,AST055,False,False,False
2023-03-17,AST056,False,False,False
2023-03-17,AST057,False,False,False
2023-03-17,AST058,False,False,False
2023-03-17,AST059,False,False,False
2023-03-20,AST000,False,False,False
2023-03-20,AST001,False,False,False
2023-03-20,AST002,False,False,False
2023-03-20,AST003,False,False,False
2023-03-20,AST004,False,False,False
2023-03-20,AST005,False,False,False
2023-03-20,AST006,False,False,False
2023-03-20,AST007,False,False,False
2023-03-20,AST008,False,False,False
2023-03-20,AST009,False,False,False
2023-03-20,AST010,False,False,False
2023-03-20,AST011,False,False,False
2023-03-20,AST012,False,False,False
2023-03-20,AST013,False,False,False
2023-03-20,AST014,False,False,False
2023-03-20,AST015,False,False,False
2023-03-20,AST016,False,False,False
2023-03-20,AST017,False,False,False
2023-03-20,AST018,False,False,False
2023-03-20,AST019,False,False,False
2023-03-20,AST020,False,False,False
2023-03-20,AST021,False,False,False
2023-03-20,AST022,False,False,False
2023-03-20,AST023,False,False,False
2023-03-20,AST024,False,False,False
2023-03-20,AST025,False,False,False
2023-03-20,AST026,False,False,False
2023-03-20,AST027,False,False,False
2023-03-20,AST028,False,False,False
2023-03-20,AST029,False,False,False
2023-03-20,AST030,False,False,False
2023-03-20,AST031,False,False,False
2023-03-20,AST032,False,False,False
2023-03-20,AST033,False,False,False
2023-03-20,AST034,False,False,False
2023-03-20,AST035,False,False,False
2023-03-20,AST036,False,False,False
2023-03-20,AST037,False,False,False
2023-03-20,AST038,False,False,False
2023-03-20,AST039,False,False,False
2023-03-20,AST040,False,False,False
2023-03-20,AST041,False,False,False
2023-03-20,AST042,False,False,False
2023-03-20,AST043,False,False,False
2023-03-20,AST044,False,False,False
2023-03-20,AST045,False,False,False
2023-03-20,AST046,False,False,False
2023-03-20,AST047,False,False,False
2023-03-20,AST048,False,False,False
2023-03-20,AST049,False,False,False
2023-03-20,AST050,False,False,False
2023-03-20,AST051,False,False,False
2023-03-20,AST052,False,False,False
2023-03-20,AST053,False,False,False
2023-03-20,AST054,False,False,False
2023-03-20,AST055,False,False,False
2023-03-20,AST056,False,False,False
2023-03-20,AST057,False,False,False
2023-03-20,AST058,False,False,False
2023-03-20,AST059,False,False,False
2023-03-21,AST000,False,False,False
2023-03-21,AST001,False,False,False
2023-03-21,AST002,False,False,False
2023-03-21,AST003,False,False,False
2023-03-21,AST004,False,False,False
2023-03-21,AST005,False,False,False
2023-03-21,AST006,False,False,False
2023-03-21,AST007,False,False,False
2023-03-21,AST008,False,False,False
2023-03-21,AST009,False,False,False
2023-03-21,AST010,False,False,False
2023-03-21,AST011,False,False,False
2023-03-21,AST012,False,False,False
2023-03-21,AST013,False,False,False
2023-03-21,AST014,False,False,False
2023-03-21,AST015,False,False,False
2023-03-21,AST016,False,False,False
2023-03-21,AST017,False,False,False
2023-03-21,AST018,False,False,False
2023-03-21,AST019,False,False,False
2023-03-21,AST020,False,False,False
2023-03-21,AST021,False,False,False
2023-03-21,AST022,False,False,False
2023-03-21,AST023,False,False,False
2023-03-21,AST024,False,False,False
2023-03-21,AST025,False,False,False
2023-03-21,AST026,False,False,False
2023-03-21,AST027,False,False,False
2023-03-21,AST028,False,False,False
2023-03-21,AST029,False,False,False
2023-03-21,AST030,False,False,False
2023-03-21,AST031,False,False,False
2023-03-21,AST032,False,False,False
2023-03-21,AST033,False,False,False
2023-03-21,AST034,False,False,False
2023-03-21,AST035,False,False,False
2023-03-21,AST036,False,False,False
2023-03-21,AST037,False,False,False
2023-03-21,AST038,False,False,False
2023-03-21,AST039,False,False,False
2023-03-21,AST040,False,False,False
2023-03-21,AST041,False,False,False
2023-03-21,AST042,False,False,False
2023-03-21,AST043,False,False,False
2023-03-21,AST044,False,False,False
2023-03-21,AST045,False,False,False
2023-03-21,AST046,False,False,False
2023-03-21,AST047,False,False,False
2023-03-21,AST048,False,False,False
2023-03-21,AST049,False,False,False
2023-03-21,AST050,False,False,False
2023-03-21,AST051,False,False,False
2023-03-21,AST052,False,False,False
2023-03-21,AST053,False,False,False
2023-03-21,AST054,False,False,False
2023-03-21,AST055,False,False,False
2023-03-21,AST056,False,False,False
2023-03-21,AST057,False,False,False
2023-03-21,AST058,False,False,False
2023-03-21,AST059,False,False,False
2023-03-22,AST000,False,False,False
2023-03-22,AST001,False,False,False
2023-03-22,AST002,False,False,False
2023-03-22,AST003,False,False,False
2023-03-22,AST004,False,False,False
2023-03-22,AST005,False,False,False
2023-03-22,AST006,False,False,False
2023-03-22,AST007,False,False,False
2023-03-22,AST008,False,False,False
2023-03-22,AST009,False,False,False
2023-03-22,AST010,False,False,False
2023-03-22,AST011,False,False,False
2023-03-22,AST012,False,False,False
2023-03-22,AST013,False,False,False
2023-03-22,AST014,False,False,False
2023-03-22,AST015,False,False,False
2023-03-22,AST016,False,False,False
2023-03-22,AST017,False,False,False
2023-03-22,AST018,False,False,False
2023-03-22,AST019,False,False,False
2023-03-22,AST020,False,False,False
2023-03-22,AST021,False,False,False
2023-03-22,AST022,False,False,False
2023-03-22,AST023,False,False,False
2023-03-22,AST024,False,False,False
2023-03-22,AST025,False,False,False
2023-03-22,AST026,False,False,False
2023-03-22,AST027,False,False,False
2023-03-22,AST028,False,False,False
2023-03-22,AST029,False,False,False
2023-03-22,AST030,False,False,False
2023-03-22,AST031,False,False,False
2023-03-22,AST032,False,False,False
2023-03-22,AST033,False,False,False
2023-03-22,AST034,False,False,False
2023-03-22,AST035,False,False,False
2023-03-22,AST036,False,False,False
2023-03-22,AST037,False,False,False
2023-03-22,AST038,False,False,False
2023-03-22,AST039,False,False,False
2023-03-22,AST040,False,False,False
2023-03-22,AST041,False,False,False
2023-03-22,AST042,False,False,False
2023-03-22,AST043,False,False,False
2023-03-22,AST044,False,False,False
2023-03-22,AST045,False,False,False
2023-03-22,AST046,False,False,False
2023-03-22,AST047,False,False,False
2023-03-22,AST048,False,False,False
2023-03-22,AST049,False,False,False
2023-03-22,AST050,False,False,False
2023-03-22,AST051,False,False,False
2023-03-22,AST052,False,False,False
2023-03-22,AST053,False,False,False
2023-03-22,AST054,False,False,False
2023-03-22,AST055,False,False,False
2023-03-22,AST056,False,False,False
2023-03-22,AST057,False,False,False
2023-03-22,AST058,False,False,False
2023-03-22,AST059,False,False,False
2023-03-23,AST000,False,False,False
2023-03-23,AST001,False,False,False
2023-03-23,AST002,False,False,False
2023-03-23,AST003,False,False,False
2023-03-23,AST004,False,False,False
2023-03-23,AST005,False,False,False
2023-03-23,AST006,False,False,False
2023-03-23,AST007,False,False,False
2023-03-23,AST008,False,False,False
2023-03-23,AST009,False,False,False
2023-03-23,AST010,False,False,False
2023-03-23,AST011,False,False,False
2023-03-23,AST012,False,False,False
2023-03-23,AST013,False,False,False
2023-03-23,AST014,False,False,False
2023-03-23,AST015,False,False,False
2023-03-23,AST016,False,False,False
2023-03-23,AST017,False,False,False
2023-03-23,AST018,False,False,False
2023-03-23,AST019,False,False,False
2023-03-23,AST020,False,False,False
2023-03-23,AST021,False,False,False
2023-03-23,AST022,False,False,False
2023-03-23,AST023,False,False,False
2023-03-23,AST024,False,False,False
2023-03-23,AST025,False,False,False
2023-03-23,AST026,False,False,False
2023-03-23,AST027,False,False,False
2023-03-23,AST028,False,False,False
2023-03-23,AST029,False,False,False
2023-03-23,AST030,False,False,False
2023-03-23,AST031,False,False,False
2023-03-23,AST032,False,False,False
2023-03-23,AST033,False,False,False
2023-03-23,AST034,False,False,False
2023-03-23,AST035,False,False,False
2023-03-23,AST036,False,False,False
2023-03-23,AST037,False,False,False
2023-03-23,AST038,False,False,False
2023-03-23,AST039,False,False,False
2023-03-23,AST040,False,False,False
2023-03-23,AST041,False,False,False
2023-03-23,AST042,False,False,False
2023-03-23,AST043,False,False,False
2023-03-23,AST044,False,False,False
2023-03-23,AST045,False,False,False
2023-03-23,AST046,False,False,False
2023-03-23,AST047,False,False,False
2023-03-23,AST048,False,False,False
2023-03-23,AST049,False,False,False
2023-03-23,AST050,False,False,False
2023-03-23,AST051,False,False,False
2023-03-23,AST052,False,False,False
2023-03-23,AST053,False,False,False
2023-03-23,AST054,False,False,False
2023-03-23,AST055,False,False,False
2023-03-23,AST056,False,False,False
2023-03-23,AST057,False,False,False
2023-03-23,AST058,False,False,False
2023-03-23,AST059,False,False,False
2023-03-24,AST000,False,False,False
2023-03-24,AST001,False,False,False
2023-03-24,AST002,False,False,False
2023-03-24,AST003,False,False,False
2023-03-24,AST004,False,False,False
2023-03-24,AST005,False,False,False
2023-03-24,AST006,False,False,False
2023-03-24,AST007,False,False,False
2023-03-24,AST008,False,False,False
2023-03-24,AST009,False,False,False
2023-03-24,AST010,False,False,False
2023-03-24,AST011,False,False,False
2023-03-24,AST012,False,False,False
2023-03-24,AST013,False,False,False
2023-03-24,AST014,False,False,False
2023-03-24,AST015,False,False,False
2023-03-24,AST016,False,False,False
2023-03-24,AST017,False,False,False
2023-03-24,AST018,False,False,False
2023-03-24,AST019,False,False,False
2023-03-24,AST020,False,False,False
2023-03-24,AST021,False,False,False
2023-03-24,AST022,False,False,False
2023-03-24,AST023,False,False,False
2023-03-24,AST024,False,False,False
2023-03-24,AST025,False,False,False
2023-03-24,AST026,False,False,False
2023-03-24,AST027,False,False,False
2023-03-24,AST028,False,False,False
2023-03-24,AST029,False,False,False
2023-03-24,AST030,False,False,False
2023-03-24,AST031,False,False,False
2023-03-24,AST032,False,False,False
2023-03-24,AST033,False,False,False
2023-03-24,AST034,False,False,False
2023-03-24,AST035,False,False,False
2023-03-24,AST036,False,False,False
2023-03-24,AST037,False,False,False
2023-03-24,AST038,False,False,False
2023-03-24,AST039,False,False,False
2023-03-24,AST040,False,False,False
2023-03-24,AST041,False,False,False
2023-03-24,AST042,False,False,False
2023-03-24,AST043,False,False,False
2023-03-24,AST044,False,False,False
2023-03-24,AST045,False,False,False
2023-03-24,AST046,False,False,False
2023-03-24,AST047,False,False,False
2023-03-24,AST048,False,False,False
2023-03-24,AST049,False,False,False
2023-03-24,AST050,False,False,False
2023-03-24,AST051,False,False,False
2023-03-24,AST052,False,False,False
2023-03-24,AST053,False,False,False
2023-03-24,AST054,False,False,False
2023-03-24,AST055,False,False,False
2023-03-24,AST056,False,False,False
2023-03-24,AST057,False,False,False
2023-03-24,AST058,False,False,False
2023-03-24,AST059,False,False,False
2023-03-27,AST000,False,False,False
2023-03-27,AST001,False,False,False
2023-03-27,AST002,False,False,False
2023-03-27,AST003,False,False,False
2023-03-27,AST004,False,False,False
2023-03-27,AST005,False,False,False
2023-03-27,AST006,False,False,False
2023-03-27,AST007,False,False,False
2023-03-27,AST008,False,False,False
2023-03-27,AST009,False,False,False
2023-03-27,AST010,False,False,False
2023-03-27,AST011,False,False,False
2023-03-27,AST012,False,False,False
2023-03-27,AST013,False,False,False
2023-03-27,AST014,False,False,False
2023-03-27,AST015,False,False,False
2023-03-27,AST016,False,False,False
2023-03-27,AST017,False,False,False
2023-03-27,AST018,False,False,False
2023-03-27,AST019,False,False,False
2023-03-27,AST020,False,False,False
2023-03-27,AST021,False,False,False
2023-03-27,AST022,False,False,False
2023-03-27,AST023,False,False,False
2023-03-27,AST024,False,True,False
2023-03-27,AST025,False,False,False
2023-03-27,AST026,False,False,False
2023-03-27,AST027,False,False,False
2023-03-27,AST028,False,False,False
2023-03-27,AST029,False,False,False
2023-03-27,AST030,False,False,False
2023-03-27,AST031,False,False,False
2023-03-27,AST032,False,False,False
2023-03-27,AST033,False,False,False
2023-03-27,AST034,False,False,False
2023-03-27,AST035,False,False,False
2023-03-27,AST036,False,False,False
2023-03-27,AST037,False,False,False
2023-03-27,AST038,False,False,False
2023-03-27,AST039,False,False,False
2023-03-27,AST040,False,False,False
2023-03-27,AST041,False,False,False
2023-03-27,AST042,False,False,False
2023-03-27,AST043,False,False,False
2023-03-27,AST044,False,False,False
2023-03-27,AST045,False,False,False
2023-03-27,AST046,False,False,False
2023-03-27,AST047,False,False,False
2023-03-27,AST048,False,False,False
2023-03-27,AST049,False,False,False
2023-03-27,AST050,False,False,False
2023-03-27,AST051,False,False,False
2023-03-27,AST052,False,False,False
2023-03-27,AST053,False,False,False
2023-03-27,AST054,False,False,False
2023-03-27,AST055,False,False,False
2023-03-27,AST056,False,False,False
2023-03-27,AST057,False,False,False
2023-03-27,AST058,False,False,False
2023-03-27,AST059,False,False,False
2023-03-28,AST000,False,False,False
2023-03-28,AST001,False,False,False
2023-03-28,AST002,False,False,False
2023-03-28,AST003,False,False,False
2023-03-28,AST004,False,False,False
2023-03-28,AST005,False,False,False
2023-03-28,AST006,False,False,False
2023-03-28,AST007,False,False,False
2023-03-28,AST008,False,False,False
2023-03-28,AST009,False,False,False
2023-03-28,AST010,False,False,False
2023-03-28,AST011,False,False,False
2023-03-28,AST012,False,False,False
2023-03-28,AST013,False,False,False
2023-03-28,AST014,False,False,False
2023-03-28,AST015,False,False,False
2023-03-28,AST016,False,False,False
2023-03-28,AST017,False,False,False
2023-03-28,AST018,False,False,False
2023-03-28,AST019,False,False,False
2023-03-28,AST020,False,False,False
2023-03-28,AST021,False,False,False
2023-03-28,AST022,False,False,False
2023-03-28,AST023,False,False,False
2023-03-28,AST024,False,False,False
2023-03-28,AST025,False,False,False
2023-03-28,AST026,False,False,False
2023-03-28,AST027,False,False,False
2023-03-28,AST028,False,False,False
2023-03-28,AST029,False,False,False
2023-03-28,AST030,False,False,False
2023-03-28,AST031,False,False,False
2023-03-28,AST032,False,False,False
2023-03-28,AST033,False,False,False
2023-03-28,AST034,False,False,False
2023-03-28,AST035,False,False,False
2023-03-28,AST036,False,False,False
2023-03-28,AST037,False,False,False
2023-03-28,AST038,False,False,False
2023-03-28,AST039,False,False,False
2023-03-28,AST040,False,False,False
2023-03-28,AST041,False,False,False
2023-03-28,AST042,False,False,False
2023-03-28,AST043,False,False,False
2023-03-28,AST044,False,False,False
2023-03-28,AST045,False,False,False
2023-03-28,AST046,False,False,False
2023-03-28,AST047,False,False,False
2023-03-28,AST048,False,False,False
2023-03-28,AST049,False,False,False
2023-03-28,AST050,False,False,False
2023-03-28,AST051,False,False,False
2023-03-28,AST052,False,False,False
2023-03-28,AST053,False,False,False
2023-03-28,AST054,False,False,False
2023-03-28,AST055,False,False,False
2023-03-28,AST056,False,False,False
2023-03-28,AST057,False,False,False
2023-03-28,AST058,False,False,False
2023-03-28,AST059,False,False,False
2023-03-29,AST000,False,False,False
2023-03-29,AST001,False,False,False
2023-03-29,AST002,False,False,False
2023-03-29,AST003,False,False,False
2023-03-29,AST004,False,False,False
2023-03-29,AST005,False,False,False
2023-03-29,AST006,False,False,False
2023-03-29,AST007,False,False,False
2023-03-29,AST008,False,False,False
2023-03-29,AST009,False,False,False
2023-03-29,AST010,False,False,False
2023-03-29,AST011,False,False,False
2023-03-29,AST012,False,False,False
2023-03-29,AST013,False,False,False
2023-03-29,AST014,False,False,False
2023-03-29,AST015,False,False,False
2023-03-29,AST016,False,False,False
2023-03-29,AST017,False,False,False
2023-03-29,AST018,False,False,False
2023-03-29,AST019,False,False,False
2023-03-29,AST020,False,False,False
2023-03-29,AST021,False,False,False
2023-03-29,AST022,False,False,False
2023-03-29,AST023,False,False,False
2023-03-29,AST024,False,False,False
2023-03-29,AST025,False,False,False
2023-03-29,AST026,False,False,False
2023-03-29,AST027,False,False,False
2023-03-29,AST028,False,False,False
2023-03-29,AST029,False,False,False
2023-03-29,AST030,False,False,False
2023-03-29,AST031,False,False,False
2023-03-29,AST032,False,False,False
2023-03-29,AST033,False,False,False
2023-03-29,AST034,False,False,False
2023-03-29,AST035,False,False,False
2023-03-29,AST036,False,False,False
2023-03-29,AST037,False,False,False
2023-03-29,AST038,False,False,False
2023-03-29,AST039,False,False,False
2023-03-29,AST040,False,False,False
2023-03-29,AST041,False,False,False
2023-03-29,AST042,False,False,False
2023-03-29,AST043,False,False,False
2023-03-29,AST044,False,False,False
2023-03-29,AST045,False,False,False
2023-03-29,AST046,False,False,False
2023-03-29,AST047,False,False,False
2023-03-29,AST048,False,False,False
2023-03-29,AST049,False,False,False
2023-03-29,AST050,False,False,False
2023-03-29,AST051,False,False,False
2023-03-29,AST052,False,False,False
2023-03-29,AST053,False,False,False
2023-03-29,AST054,False,False,False
2023-03-29,AST055,False,False,False
2023-03-29,AST056,False,False,False
2023-03-29,AST057,False,False,False
2023-03-29,AST058,False,False,False
2023-03-29,AST059,False,False,False
2023-03-30,AST000,False,False,False
2023-03-30,AST001,False,False,False
2023-03-30,AST002,False,False,False
2023-03-30,AST003,False,False,False
